InstanceName,Swap,Cross,Worst,Best,Avg
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-6364.1730,-1440.3561,-1608.0125
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-17848.8559,-1440.3561,-1883.0302
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-8270.0694,-1440.3561,-1783.4447
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-9281.7451,-1099.2870,-1856.4883
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-8008.9818,-1440.3561,-1708.9087
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-9034.4035,-1440.3561,-1620.1785
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-7299.6450,-1440.3561,-1789.6220
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-7445.8860,-1440.3561,-1811.5854
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-7444.5831,-1440.3561,-1758.2995
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-6005.5299,-1440.3561,-1702.7921
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-6132.4503,-1440.3561,-1769.8918
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-8812.6757,493.3915,-1719.4635
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-10396.3682,493.3915,-1633.5907
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-8734.6055,493.3915,-1400.9395
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-6547.7648,493.3915,-983.6693
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-5685.6516,515.3374,40.2320
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2312.7510,706.9230,340.8308
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-6459.0669,706.9230,290.7276
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1961.9536,1022.5060,553.3792
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1819.2514,1022.5060,491.5521
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-5023.4622,1022.5060,515.6277
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1811.0722,1220.2031,585.8302
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3933.7830,1220.2031,579.8142
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1488.3630,1220.2031,622.5843
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-5266.8993,1220.2031,523.4158
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3075.1692,1644.4063,633.3449
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1498.8545,1644.4063,558.1198
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3252.4574,1644.4063,514.8806
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3840.7462,1644.4063,513.7034
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-5071.8305,1644.4063,639.2326
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2269.4653,1644.4063,587.0296
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-5173.3251,1723.5631,607.6837
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2891.9719,1723.5631,535.8832
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2300.0924,1746.9399,668.4198
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4039.8468,1746.9399,511.7304
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1517.3961,1746.9399,635.2012
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1543.9695,1644.4063,546.5034
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4061.6332,1644.4063,556.8244
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4375.2042,1644.4063,503.6581
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-5136.5621,1644.4063,440.7705
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3635.1883,1644.4063,457.1298
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-7607.3168,2080.0671,479.9602
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-5973.6258,2671.4868,681.2225
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1172.2778,2671.4868,814.0252
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2145.6163,2671.4868,886.1416
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1747.0028,4000.7764,1198.5154
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1696.5729,4000.7764,1222.4271
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1121.5534,4000.7764,1427.1565
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1833.6034,4000.7764,1355.4120
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2790.5514,4000.7764,1382.0521
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3787.7858,4000.7764,1376.7822
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3545.1322,4000.7764,1237.5884
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4607.7741,4000.7764,1335.9914
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1906.9455,4000.7764,1423.4294
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4232.5054,4000.7764,1373.6514
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2287.3625,3279.1837,1693.5999
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1364.4662,3279.1837,1631.5697
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1109.1444,3279.1837,1623.2780
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3093.7544,4116.3809,1596.1489
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2404.0044,4278.4006,1912.9429
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3089.0193,5134.1523,1818.3766
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1017.9772,3665.0912,1621.5642
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4146.2865,4185.5134,1420.5748
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1456.9458,4311.0786,1669.8010
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3599.8195,3665.0912,1356.6994
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4464.9660,3665.0912,1266.7217
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4438.5176,3665.0912,1058.8773
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3003.1238,4321.6298,1457.8037
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-9026.6988,4829.7046,816.2055
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-5492.4805,4417.5560,1275.0961
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-10970.1730,4417.5560,1383.2769
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-6760.3953,4417.5560,1555.0518
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2925.5827,4417.5560,1531.1660
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2452.4558,4417.5560,1291.8674
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3449.6493,4417.5560,1501.5688
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2481.0173,4487.4117,1629.3421
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1957.0928,4487.4117,1790.8741
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-7486.2914,4899.0373,1249.3027
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-6588.7650,5399.5043,1467.0994
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-6670.6565,4899.0373,1471.5395
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1471.4447,4899.0373,1767.6459
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4871.5685,4899.0373,1466.0998
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-434.5031,4899.0373,1761.4307
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2011.4935,4899.0373,1846.4800
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2099.3554,5044.3781,1568.7514
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2148.6651,5044.3781,1712.4369
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-1212.7401,5077.6591,2120.9330
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-5328.6882,5044.3781,1370.9776
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-4022.5375,5044.3781,1443.2830
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2439.3525,5380.5187,1707.2825
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3049.8113,5044.3781,1266.6432
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2336.0971,5044.3781,1396.5930
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-2850.1185,5097.8018,1589.7254
berlin52_n51_bounded-strongly-corr_04.ttp,SWAP,CX,-3362.7238,5097.8018,1336.8278
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-14407.8733,-1440.3561,-8379.8886
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-15523.0514,-1440.3561,-5073.1634
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6154.3479,-1440.3561,-2732.2173
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6382.0008,-1440.3561,-1626.8115
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4710.0740,-1440.3561,-1569.2407
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7342.1694,-1440.3561,-1765.9874
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-10929.9414,-1440.3561,-1998.3820
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6821.6696,-397.6465,-1709.8098
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-11852.2400,-397.6465,-1825.2516
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7804.5291,-397.6465,-1703.4854
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6207.9993,-397.6465,-1608.5721
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-8078.5417,-397.6465,-1719.7335
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-9804.5035,-397.6465,-1800.2772
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-11524.8124,-397.6465,-1739.5746
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-14819.0757,-1362.9474,-1874.2011
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-8712.1309,-1362.9474,-1578.1383
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-10207.1728,-1362.9474,-1731.7139
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-10097.2997,-672.2970,-1629.1136
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5467.7827,-672.2970,-1601.6532
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-9856.7665,-1362.9474,-2060.1545
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-18306.4064,-1362.9474,-1936.2529
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-9403.4160,-1362.9474,-1522.0721
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-10669.4026,-1362.9474,-1686.8424
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-8023.2303,-1362.9474,-1637.1692
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7540.7728,-1362.9474,-1565.8647
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-8155.9662,-1362.9474,-1836.0370
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5600.4723,-1362.9474,-1498.1093
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6965.1328,-1362.9474,-1599.8388
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5078.6046,-1362.9474,-1554.0557
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6860.6958,-1362.9474,-1637.2470
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-9948.6630,-699.6980,-1678.4391
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-14622.3516,-699.6980,-1743.7362
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7256.0934,-699.6980,-1868.6064
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7256.0934,-699.6980,-2470.3527
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7256.0934,-699.6980,-2219.2877
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-9453.0606,-181.8467,-2193.5044
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7256.0934,517.8513,-1126.8304
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5276.5639,517.8513,-731.7320
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3206.5529,1010.0648,-115.4292
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4672.6794,517.8513,278.4133
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4040.8094,860.9083,374.3889
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4145.8483,860.9083,338.1413
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6169.9253,860.9083,285.5150
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-2688.8123,860.9083,449.6781
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-2827.2830,860.9083,404.9791
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4012.5407,1035.7026,360.9896
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4394.8113,1035.7026,401.8561
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-1918.6691,1423.8403,433.5237
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4012.1981,1035.7026,309.1123
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6120.9718,1035.7026,386.0181
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4446.4645,1035.7026,411.1641
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5299.2743,1185.6236,383.6705
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-2913.3672,1185.6236,391.3426
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-548.5711,1225.4666,509.6083
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-1971.0049,1185.6236,372.6846
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4923.3858,1185.6236,432.3930
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6540.4361,1185.6236,322.6770
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3151.1950,1185.6236,439.2090
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-2327.8420,1185.6236,434.8236
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3087.5267,1185.6236,383.4909
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5338.7040,1185.6236,383.3996
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3127.9209,1185.6236,481.7228
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3562.2347,1335.5446,301.8125
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7945.4870,1335.5446,251.9828
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-2401.6026,1335.5446,448.0308
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5139.6539,1335.5446,364.2482
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3643.9480,1335.5446,376.1819
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5953.8241,1335.5446,401.4486
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7602.2844,1335.5446,343.0736
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3137.8310,1335.5446,396.9942
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-2083.3250,1335.5446,315.5341
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6754.3708,1335.5446,192.9628
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5119.5377,1185.6236,326.0169
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-2271.3873,1185.6236,403.0051
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6848.4361,1185.6236,477.3806
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-9595.0031,1185.6236,221.8469
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4516.9509,1185.6236,426.1055
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-1641.0714,1185.6236,503.0347
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5491.5184,1185.6236,464.0594
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-9524.6759,1185.6236,158.3246
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4011.0467,1511.7226,383.8659
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-2682.7212,1511.7226,443.6538
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-9248.0171,1511.7226,190.4733
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-1713.9380,1511.7226,398.1549
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3905.8878,1511.7226,359.3989
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5509.0010,1819.9992,267.9459
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-2022.0278,1511.7226,504.4632
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7275.6052,1511.7226,485.3395
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5509.0010,1767.0888,465.1692
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3247.2509,1511.7226,644.4585
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4140.3494,1511.7226,581.0029
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-3876.0933,1672.1263,538.3033
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5452.3323,1672.1263,461.5567
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-7626.8342,1672.1263,439.2945
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6106.9270,1672.1263,587.6965
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-11282.0013,1511.7226,556.3862
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6106.9270,1511.7226,582.9685
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-5649.3453,1869.8331,539.0223
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-6229.9695,1511.7226,420.7613
berlin52_n51_bounded-strongly-corr_04.ttp,INVERSE,OX,-4610.0438,1511.7226,466.5264
st70_n69_uncorr_01.ttp,SWAP,OX,-929.9719,578.5270,-271.1029
st70_n69_uncorr_01.ttp,SWAP,OX,-576.0439,1056.5463,55.4628
st70_n69_uncorr_01.ttp,SWAP,OX,-1027.3637,1056.5463,297.8979
st70_n69_uncorr_01.ttp,SWAP,OX,37.5628,1810.4949,551.6694
st70_n69_uncorr_01.ttp,SWAP,OX,-0.9727,1810.4949,655.5008
st70_n69_uncorr_01.ttp,SWAP,OX,320.5275,3045.6691,1207.0021
st70_n69_uncorr_01.ttp,SWAP,OX,1347.9136,3829.8633,1899.1965
st70_n69_uncorr_01.ttp,SWAP,OX,1361.4215,3829.8633,2082.4129
st70_n69_uncorr_01.ttp,SWAP,OX,1053.9212,3829.8633,2211.2245
st70_n69_uncorr_01.ttp,SWAP,OX,1533.6169,5554.2044,2554.3066
st70_n69_uncorr_01.ttp,SWAP,OX,1171.6865,6119.2439,2674.3315
st70_n69_uncorr_01.ttp,SWAP,OX,1002.7986,6119.2439,2639.1613
st70_n69_uncorr_01.ttp,SWAP,OX,1117.6941,7237.6957,2690.0370
st70_n69_uncorr_01.ttp,SWAP,OX,1171.6865,7462.1447,2964.2749
st70_n69_uncorr_01.ttp,SWAP,OX,1171.6865,7471.1576,2962.5423
st70_n69_uncorr_01.ttp,SWAP,OX,1171.6865,7471.1576,3237.8248
st70_n69_uncorr_01.ttp,SWAP,OX,1285.9938,8554.8159,3452.2362
st70_n69_uncorr_01.ttp,SWAP,OX,1523.3992,7471.1576,3574.2445
st70_n69_uncorr_01.ttp,SWAP,OX,1237.7196,8621.7918,3747.4544
st70_n69_uncorr_01.ttp,SWAP,OX,1151.2924,9238.1318,4013.6962
st70_n69_uncorr_01.ttp,SWAP,OX,863.6652,9250.3354,3958.7168
st70_n69_uncorr_01.ttp,SWAP,OX,826.8019,10912.0338,4012.6446
st70_n69_uncorr_01.ttp,SWAP,OX,1208.7265,12475.8651,4220.6587
st70_n69_uncorr_01.ttp,SWAP,OX,1128.1434,12475.8651,4100.5446
st70_n69_uncorr_01.ttp,SWAP,OX,1208.7265,12475.8651,4014.8242
st70_n69_uncorr_01.ttp,SWAP,OX,1061.2752,12475.8651,3917.3680
st70_n69_uncorr_01.ttp,SWAP,OX,1357.0999,13953.8182,4233.5150
st70_n69_uncorr_01.ttp,SWAP,OX,738.3264,15348.2484,5203.4903
st70_n69_uncorr_01.ttp,SWAP,OX,1142.4018,15348.2484,4880.8436
st70_n69_uncorr_01.ttp,SWAP,OX,511.7253,16137.7743,4589.4026
st70_n69_uncorr_01.ttp,SWAP,OX,202.4977,16714.3625,5656.9115
st70_n69_uncorr_01.ttp,SWAP,OX,-74.1605,16714.3625,4532.8579
st70_n69_uncorr_01.ttp,SWAP,OX,19.9492,16794.0280,5040.6754
st70_n69_uncorr_01.ttp,SWAP,OX,880.7058,16794.0280,5055.7202
st70_n69_uncorr_01.ttp,SWAP,OX,-161.5791,17830.4229,5214.3336
st70_n69_uncorr_01.ttp,SWAP,OX,-408.8851,17830.4229,6269.1637
st70_n69_uncorr_01.ttp,SWAP,OX,-161.5791,17909.1766,6230.2055
st70_n69_uncorr_01.ttp,SWAP,OX,880.7058,17909.1766,6792.2673
st70_n69_uncorr_01.ttp,SWAP,OX,880.7058,19166.7814,6199.2149
st70_n69_uncorr_01.ttp,SWAP,OX,836.1845,20272.9234,5658.8010
st70_n69_uncorr_01.ttp,SWAP,OX,-385.6093,20272.9234,5955.6206
st70_n69_uncorr_01.ttp,SWAP,OX,-693.8387,21310.3908,5355.8002
st70_n69_uncorr_01.ttp,SWAP,OX,447.7978,21359.0016,5406.3534
st70_n69_uncorr_01.ttp,SWAP,OX,-89.9284,21359.0016,5106.2575
st70_n69_uncorr_01.ttp,SWAP,OX,314.2495,21359.0016,4545.9591
st70_n69_uncorr_01.ttp,SWAP,OX,-240.4693,20272.9234,4443.9514
st70_n69_uncorr_01.ttp,SWAP,OX,993.3146,21299.7781,5856.8103
st70_n69_uncorr_01.ttp,SWAP,OX,742.3895,21399.1326,5199.7959
st70_n69_uncorr_01.ttp,SWAP,OX,899.0528,21399.1326,4568.4285
st70_n69_uncorr_01.ttp,SWAP,OX,1106.1420,21391.8380,5282.1453
st70_n69_uncorr_01.ttp,SWAP,OX,-453.7410,22170.6404,5717.5029
st70_n69_uncorr_01.ttp,SWAP,OX,879.7881,22407.0188,6270.5703
st70_n69_uncorr_01.ttp,SWAP,OX,879.7881,22407.0188,5635.1539
st70_n69_uncorr_01.ttp,SWAP,OX,104.0371,22447.1474,5496.9462
st70_n69_uncorr_01.ttp,SWAP,OX,436.5143,23360.5090,7314.2499
st70_n69_uncorr_01.ttp,SWAP,OX,218.7903,23360.5090,7091.4485
st70_n69_uncorr_01.ttp,SWAP,OX,-378.5002,22586.5006,7038.5575
st70_n69_uncorr_01.ttp,SWAP,OX,-192.7563,23729.7900,6317.2550
st70_n69_uncorr_01.ttp,SWAP,OX,211.5561,23463.2907,6056.7635
st70_n69_uncorr_01.ttp,SWAP,OX,211.5561,24423.7020,6870.1916
st70_n69_uncorr_01.ttp,SWAP,OX,487.0976,24423.7020,6778.4961
st70_n69_uncorr_01.ttp,SWAP,OX,539.3238,24515.7402,6579.7905
st70_n69_uncorr_01.ttp,SWAP,OX,-19.0207,24571.5172,8868.1191
st70_n69_uncorr_01.ttp,SWAP,OX,-507.7014,25273.2585,7473.7719
st70_n69_uncorr_01.ttp,SWAP,OX,-516.5978,25273.2585,6752.6077
st70_n69_uncorr_01.ttp,SWAP,OX,507.0884,25686.5286,6788.8302
st70_n69_uncorr_01.ttp,SWAP,OX,-986.8169,25596.0795,6994.6111
st70_n69_uncorr_01.ttp,SWAP,OX,-242.9581,25596.0795,6857.7360
st70_n69_uncorr_01.ttp,SWAP,OX,-959.5968,26256.5171,7915.3949
st70_n69_uncorr_01.ttp,SWAP,OX,308.5992,26365.4857,7165.8820
st70_n69_uncorr_01.ttp,SWAP,OX,-285.1017,26383.5682,7791.9788
st70_n69_uncorr_01.ttp,SWAP,OX,-483.5877,26383.5682,6912.9183
st70_n69_uncorr_01.ttp,SWAP,OX,-757.5941,26383.5682,6476.7252
st70_n69_uncorr_01.ttp,SWAP,OX,718.3501,27283.7639,6150.4551
st70_n69_uncorr_01.ttp,SWAP,OX,535.6549,27283.7639,7606.1058
st70_n69_uncorr_01.ttp,SWAP,OX,608.9104,28116.4035,7573.3145
st70_n69_uncorr_01.ttp,SWAP,OX,-571.9858,28193.2971,5389.6706
st70_n69_uncorr_01.ttp,SWAP,OX,832.6397,28193.2971,7828.3641
st70_n69_uncorr_01.ttp,SWAP,OX,246.0068,29094.6556,7481.0345
st70_n69_uncorr_01.ttp,SWAP,OX,246.0068,29094.6556,7836.0397
st70_n69_uncorr_01.ttp,SWAP,OX,308.5646,29094.6556,8327.5609
st70_n69_uncorr_01.ttp,SWAP,OX,-504.5321,29094.6556,7466.1779
st70_n69_uncorr_01.ttp,SWAP,OX,-357.6802,28847.0965,6297.3402
st70_n69_uncorr_01.ttp,SWAP,OX,-829.1397,28851.1581,7598.5930
st70_n69_uncorr_01.ttp,SWAP,OX,-701.8846,29523.5012,8239.4452
st70_n69_uncorr_01.ttp,SWAP,OX,-172.3123,30050.4900,7276.4558
st70_n69_uncorr_01.ttp,SWAP,OX,-896.8025,30050.4900,5828.1588
st70_n69_uncorr_01.ttp,SWAP,OX,-1151.2015,30050.4900,6669.9536
st70_n69_uncorr_01.ttp,SWAP,OX,-1102.7244,30050.4900,8079.0046
